<<DATA:1140,827,-10,35,1,NNE,27.58,100469.09,71.51,0.05,0.16,0.87,-6.37,106.80,95.50,-95>>
<<DATA:1140,821,2,35,1,NNE,27.58,100462.83,72.03,0.04,0.16,0.87,-6.37,106.80,95.50,-89>>
<<DATA:1142,840,-2,36,1,NNE,27.57,100464.26,71.91,0.04,0.17,0.89,-6.37,106.80,95.20,-91>>
<<DATA:1142,837,-10,36,1,NNE,27.58,100465.16,71.84,0.04,0.16,0.89,-6.37,106.80,95.20,-93>>
<<DATA:1147,816,-15,35,1,NNE,27.58,100466.23,71.75,0.04,0.17,0.88,-6.37,106.80,95.20,-82>>
<<DATA:1155,845,7,36,1,NNE,27.59,100467.44,71.65,0.03,0.17,0.89,-6.37,106.80,95.20,-82>>
<<DATA:1147,830,-2,35,1,NNE,27.59,100467.98,71.72,0.04,0.16,0.88,-6.37,106.80,95.20,-82>>
<<DATA:1140,852,5,36,1,NNE,27.59,100467.13,71.67,0.04,0.17,0.87,-6.37,106.80,95.20,-82>>
<<DATA:1136,825,7,35,1,NNE,27.60,100467.85,71.61,0.03,0.16,0.88,-6.37,106.80,95.40,-83>>
<<DATA:1147,827,-5,35,1,NNE,27.60,100467.89,72.06,0.04,0.16,0.89,-6.37,106.80,95.40,-83>>
<<DATA:1142,830,-2,36,1,NNE,27.60,100463.97,71.94,0.03,0.16,0.87,-6.37,106.80,95.40,-83>>
<<DATA:1152,842,15,36,1,NNE,27.61,100465.74,71.79,0.04,0.16,0.88,-6.37,106.80,95.40,-83>>
<<DATA:1147,837,0,36,1,NNE,27.61,100465.74,71.79,0.06,0.24,0.94,-6.37,106.80,95.40,-83>>
<<DATA:1140,832,10,36,1,NNE,27.61,100466.47,71.89,0.04,0.17,0.88,-6.37,106.80,95.40,-81>>
<<DATA:1150,847,2,36,1,NNE,27.62,100463.08,72.01,0.03,0.16,0.88,-6.37,106.80,95.40,-80>>
<<DATA:1152,837,-25,36,1,NNE,27.62,100464.66,71.88,0.04,0.16,0.88,-6.37,106.80,95.40,-82>>
<<DATA:1140,845,7,36,1,NNE,27.63,100466.07,71.76,0.04,0.18,0.88,-6.37,106.80,95.40,-81>>
<<DATA:1133,837,-7,36,1,NNE,27.63,100467.11,71.67,0.03,0.16,0.88,-6.37,106.80,95.40,-82>>
<<DATA:1150,847,0,36,1,NNE,27.64,100468.01,71.60,0.04,0.17,0.88,-6.37,106.80,95.40,-81>>
<<DATA:1140,835,-2,36,1,NNE,27.64,100468.55,71.55,0.04,0.16,0.88,-6.37,106.80,95.50,-82>>
<<DATA:1145,811,0,35,1,NNE,27.65,100467.41,71.80,0.04,0.16,0.89,-6.37,106.80,95.50,-82>>
<<@ATK:1226,831⸮5,96l0⸮⸮NE⸮2⸮⸮61O{0⸮66-29,⸮>V9,0⸮8$,:.1⸮,0N⸮7+>.P⸮,⸮,⸮<,Y5⸮53⸮>-82>>
<<DATA:1145,847,15,36,1,NNE,27.65,100467.41,71.65,0.04,0.16,0.88,-6.37,106.80,95.20,-83>>
<<DATA:1145,847,-5,36,1,NNE,27.66,100468.31,71.57,0.02,0.17,0.89,-6.37,106.80,95.20,-83>>
<<DATA:1142,835,5,36,1,NNE,27.66,100468.84,71.53,0.03,0.16,0.88,-6.37,106.80,95.20,-82>>
<<DATA:1152,847,2,36,1,NNE,27.66,100469.38,71.48,0.04,0.16,0.89,-6.37,106.80,95.20,-82>>
<<DATA:1136,825,5,35,1,NNE,27.66,100470.09,71.42,0.03,0.17,0.88,-6.37,106.80,95.20,-82>>
<<DATA:1147,832,-2,35,1,NNE,27.67,100468.91,71.70,0.04,0.21,0.93,-6.37,106.80,95.20,-83>>
<<DATA:1140,832,-20,36,1,NNE,27.67,100467.91,71.85,0.04,0.16,0.88,-6.37,106.80,95.20,-81>>
<<DATA:1142,830,-10,36,1,NNE,27.63,100463.34,71.99,0.04,0.17,0.89,-6.37,106.80,95.20,-81>>
<<DATA:1128,825,-27,36,1,NNE,27.63,100464.55,71.89,0.04,0.17,0.89,-6.37,106.80,96.10,-81>>
<<DATA:1142,827,0,35,1,NNE,27.64,100465.79,71.78,0.03,0.17,0.89,-6.37,106.80,96.10,-80>>
<<DATA:1140,832,-10,36,1,NNE,27.64,100466.86,71.69,0.04,0.16,0.88,-6.37,106.80,96.20,-81>>
<<DATA:1142,830,-2,36,1,NNE,27.65,100468.07,71.59,0.04,0.17,0.88,-6.37,106.80,96.20,-81>>
<<DATA:1152,845,-7,36,1,NNE,27.65,100469.13,71.51,0.04,0.17,0.88,-6.37,106.80,96.20,-82>>
<<DATA:1145,827,-12,35,1,NNE,27.65,100469.66,71.46,0.03,0.17,0.89,-6.37,106.80,96.20,-83>>
<<DATA:1131,832,-5,36,1,NNE,27.66,100470.19,71.78,0.04,0.16,0.88,-6.37,106.80,96.20,-84>>
<<DATA:1142,821,2,35,1,NNE,27.65,100467.05,71.68,0.04,0.17,0.87,-6.37,106.80,96.20,-83>>
<<DATA:1145,830,-5,35,1,NNE,27.65,100467.95,71.60,0.03,0.16,0.88,-6.37,106.80,96.90,-84>>
<<DATA:1142,830,7,36,1,NNE,27.66,100469.36,71.48,0.02,0.18,0.89,-6.37,106.80,96.90,-83>>
<<DATA:1140,835,12,36,1,NNE,27.66,100469.89,71.44,0.03,0.17,0.88,-6.37,106.80,96.90,-84>>
<<DATA:1142,837,-7,36,1,NNE,27.67,100470.63,71.38,0.04,0.17,0.88,-6.37,106.80,96.90,-85>>
<<DATA:1140,840,-7,36,1,NNE,27.67,100465.28,71.89,0.03,0.17,0.89,-6.37,106.80,96.90,-84>>
<<DATA:1142,832,5,36,1,NNE,27.67,100466.72,71.71,0.03,0.16,0.86,-6.37,106.80,96.90,-84>>
<<DATA:1140,830,-2,36,1,NNE,27.67,100467.78,71.62,0.03,0.17,0.89,-6.37,106.80,98.70,-82>>
<<DATA:1136,821,-7,35,1,NNE,27.68,100468.69,71.54,0.04,0.17,0.89,-6.37,106.80,98.70,-81>>
<<DATA:1145,832,5,36,1,NNE,27.69,100470.09,71.68,0.06,0.23,0.96,-6.37,106.80,98.70,-83>>
<<DATA:1145,840,2,36,1,NNE,27.74,100474.61,71.04,0.04,0.16,0.88,-6.37,106.80,98.70,-82>>
<<DATA:1155,827,10,35,1,NNE,27.74,100474.61,71.09,0.04,0.16,0.88,-6.37,106.80,98.70,-83>>
<<DATA:1123,832,-10,36,1,NNE,27.73,100473.55,71.13,0.04,0.17,0.89,-6.37,106.80,98.70,-84>>
<<DATA:1142,830,2,36,1,NNE,27.73,100474.08,71.06,0.03,0.17,0.88,-6.37,106.80,98.70,-83>>
<<DATA:1145,816,-10,35,1,NNE,27.73,100472.89,71.49,0.05,0.23,0.95,-6.37,106.80,98.70,-82>>
<<DATA:1140,818,-7,35,1,NNE,27.71,100471.33,71.53,0.04,0.16,0.88,-6.37,106.80,98.70,-84>>
<<DATA:1133,827,2,36,1,NNE,27.67,100469.50,71.47,0.07,0.25,0.95,-6.37,106.80,97.40,-82>>
<<DATA:1142,835,-5,36,1,NNE,27.67,100470.35,71.40,0.04,0.16,0.87,-6.37,106.80,97.40,-84>>
<<DATA:1145,845,5,36,1,NNE,27.67,100471.20,71.33,0.04,0.16,0.88,-6.37,106.80,97.30,-81>>
<<DATA:1140,818,-5,35,1,NNE,27.67,100471.89,71.27,0.04,0.17,0.88,-6.37,106.80,97.30,-85>>
<<DATA:1142,835,10,36,1,NNE,27.67,100472.91,71.19,0.04,0.16,0.89,-6.37,106.80,97.30,-86>>
<<DATA:1140,821,-10,35,1,NNE,27.67,100472.72,71.20,0.03,0.16,0.88,-6.37,106.80,97.30,-86>>
<<DATA:1142,832,-7,36,1,NNE,27.67,100473.23,71.16,0.04,0.16,0.89,-6.37,106.80,97.30,-83>>
<<DATA:1128,837,0,36,1,NNE,27.67,100473.38,71.15,0.04,0.16,0.88,-6.37,106.80,97.30,-81>>
<<DATA:1126,821,-15,36,1,NNE,27.67,100473.38,71.43,0.05,0.22,0.93,-6.37,106.80,97.30,-82>>
<<DATA:1147,821,-7,35,1,NNE,27.67,100472.45,71.42,0.03,0.17,0.88,-6.37,106.80,97.30,-82>>
<<DATA:1150,835,12,35,1,NNE,27.65,100471.02,71.34,0.04,0.17,0.88,-6.37,106.80,97.30,-82>>
<<DATA:1145,827,12,35,1,NNE,27.66,100471.72,71.29,0.06,0.23,0.93,-6.37,106.80,94.50,-83>>
<<DATA:1140,832,-2,36,1,NNE,27.66,100472.63,71.21,0.03,0.17,0.88,-6.37,106.80,94.50,-82>>
<<DATA:1142,830,-5,36,1,NNE,27.66,100472.99,71.18,0.04,0.17,0.89,-6.37,106.80,94.50,-82>>
<<DATA:1128,835,-5,36,1,NNE,27.67,100472.67,71.46,0.04,0.16,0.87,-6.37,106.80,94.50,-82>>
<<DATA:1145,842,7,36,1,NNE,27.65,100470.34,71.40,0.03,0.16,0.87,-6.37,106.80,94.40,-82>>
<<DATA:1128,845,-10,36,1,NNE,27.66,100471.05,71.34,0.04,0.16,0.88,-6.37,106.80,94.40,-83>>
<<DATA:1142,830,2,36,1,NNE,27.66,100471.92,71.27,0.04,0.17,0.89,-6.37,106.80,94.40,-82>>
<<DATA:1152,832,2,35,1,NNE,27.66,100472.63,71.21,0.06,0.23,0.95,-6.37,106.80,94.40,-82>>
<<DATA:1142,813,2,35,1,NNE,27.66,100473.14,71.17,0.04,0.16,0.88,-6.37,106.80,94.40,-82>>
<<DATA:1145,830,-2,35,1,NNE,27.66,100474.02,71.09,0.04,0.17,0.89,-6.37,106.80,94.40,-82>>
<<DATA:1147,837,-5,36,1,NNE,27.66,100474.36,71.06,0.04,0.17,0.88,-6.37,106.80,94.30,-82>>
